"","logFC","logCPM","PValue","FDR"
"AT2G16050",-1.70304070793115,0.968952409354584,8.9823052354468e-07,4.22717000893817e-06
"AT1G12020",-1.21571920927696,2.8358724137244,8.98240381124824e-07,4.22717000893817e-06
"AT4G19500",-1.04167941398269,5.68943361419064,9.0010341751055e-07,4.23479764487001e-06
"AT1G76100",-1.02514378598996,6.87589633042541,9.1936434373604e-07,4.32425257507054e-06
"AT1G75500",-1.03710638410552,5.88749886395374,9.2180707114741e-07,4.33457585391882e-06
"AT5G61600",1.05533760478488,5.13974417987613,9.25009880777551e-07,4.34846672375206e-06
"AT2G04240",-1.17602940960832,3.14977774518689,9.34968323585726e-07,4.39409978528206e-06
"AT3G29590",-2.41148536685094,-0.069037599858172,9.39308275920849e-07,4.41331002094174e-06
"AT4G33430",1.03113030595252,6.1655013139879,9.52504682789582e-07,4.47411052369969e-06
"AT1G14340",-1.25426995697822,2.5707038938994,9.62228542188423e-07,4.51857147544459e-06
"AT1G21150",-1.47963734554656,1.55018814406506,9.70858917504099e-07,4.55787498784215e-06
"AT2G40550",-1.1215272974778,3.73482363708312,9.78843764331077e-07,4.59412765954368e-06
"AT1G14250",1.02213770179336,6.87245589110804,9.83599214642498e-07,4.61520801653108e-06
"AT1G08180",-1.73896392583589,0.868961663236192,9.84888254538713e-07,4.61753857712532e-06
"AT3G01140",-1.73896392583589,0.868961663236192,9.84888254538713e-07,4.61753857712532e-06
"AT4G20230",-1.73876577592374,0.869005487685568,9.84888254538713e-07,4.61753857712532e-06
"AT5G58160",1.05335373395664,5.09022352469262,9.91904568907271e-07,4.64918701828574e-06
"AT5G60800",1.05666345940893,4.9798712710018,9.94124655635062e-07,4.65834397064267e-06
"AT5G54850",1.22833875979352,2.67904408875352,1.00619959526667e-06,4.71366225188831e-06
"AT1G56120",-1.1454599577785,3.45247790544048,1.0195901700387e-06,4.77511249471916e-06
"AT2G20320",1.07553619179955,4.42103925214038,1.03276073808979e-06,4.83528036068226e-06
"AT1G15690",-1.01004807753724,9.42788543058044,1.03299045628029e-06,4.83528036068226e-06
"AT3G01210",1.09645725749788,4.03666412774051,1.0405991117593e-06,4.86959161426334e-06
"AT5G41900",1.11353644798467,3.81138628051331,1.04337744497021e-06,4.88128655884779e-06
"AT2G20810",1.04330056921277,5.29513224423999,1.04641147680072e-06,4.89383212648876e-06
"AT3G20070",-1.22000163290369,2.78016833096629,1.04661890527607e-06,4.89383212648876e-06
"AT4G36780",1.03911343644342,5.46916962063463,1.05023972510973e-06,4.90944949574688e-06
"AT3G25130",-1.38375363431981,1.84847189274946,1.05118357886997e-06,4.91254811798548e-06
"AT3G48040",-1.21559849768262,2.80649839877819,1.05566001511673e-06,4.932149664427e-06
"AT2G20230",-1.04122203662102,5.37261479886302,1.06627687634181e-06,4.98042175503178e-06
"AT1G10240",-1.2448916446303,2.58703250414228,1.07075921433347e-06,5.00002226073506e-06
"AT3G03341",1.54383800258778,1.28415918020821,1.07142092233083e-06,5.00177623100396e-06
"AT1G08315",1.17081700243606,3.13832736749269,1.07403493459509e-06,5.01264088668606e-06
"AT2G33120",1.02147178621303,6.54711995952843,1.07468255170699e-06,5.0143248069104e-06
"AT4G39270",1.20472780363015,2.87484958943187,1.07793922385939e-06,5.02817808183932e-06
"AT5G64080",1.23967518993321,2.626029795615,1.08635598041619e-06,5.06608738480029e-06
"AT5G08640",1.23499421804571,2.65359413863882,1.09738619669337e-06,5.11616076714406e-06
"AT5G19860",-1.06533221505053,4.67999905305543,1.10021807171189e-06,5.1279958804956e-06
"AT5G27300",-1.31741518287772,2.15901854246086,1.108023065582e-06,5.16299766939501e-06
"AT5G49700",2.20664033704797,0.0252234193002375,1.12187274625504e-06,5.22508733956583e-06
"AT3G26300",-1.05707618556712,4.87704056247606,1.12194576861695e-06,5.22508733956583e-06
"AT3G23120",-1.11935842189413,3.68971013926585,1.12608490894585e-06,5.24296736700405e-06
"AT3G18850",-1.4128601846046,1.74231761406152,1.13739079452151e-06,5.29419682125123e-06
"AT5G13750",1.06976887207447,4.46440185913786,1.13910993185462e-06,5.30078758014755e-06
"AT2G46170",1.04278902562716,5.20741200586498,1.15127970573584e-06,5.35599337290573e-06
"AT3G06160",-1.47150588607827,1.54430784283793,1.15517427637977e-06,5.37268206276871e-06
"AT4G35940",1.12390988526717,3.56081050567651,1.16423916946564e-06,5.41340249993826e-06
"AT4G14350",1.02642988899817,5.90515734063418,1.165995203083e-06,5.42012606633879e-06
"AT5G42825",-1.16205288523031,3.21190417122162,1.17021090381057e-06,5.43827677600219e-06
"AT1G78110",-1.2335751066916,2.61271160343054,1.19197859756093e-06,5.5379648740786e-06
"AT2G26440",1.05794347908156,4.72964838627543,1.19378531380101e-06,5.54488539882653e-06
"AT1G22070",1.04206996711504,5.20903416768432,1.19478275720422e-06,5.54804434108936e-06
"AT3G22104",-1.10805762820803,3.80079393739235,1.19832696152495e-06,5.56302450035599e-06
"AT3G58850",-1.28465095526961,2.34165846976671,1.20591875601247e-06,5.5967819515174e-06
"AT1G26930",-1.4460792364558,1.60240981025649,1.21290038163821e-06,5.6276903853983e-06
"AT5G57110",1.00971609088854,7.37669730857932,1.21477494952331e-06,5.6348926618509e-06
"AT4G38540",1.17041560689383,3.08779294030652,1.22635058064911e-06,5.68707883328605e-06
"AT4G36360",1.01033554415039,7.16789845554543,1.23518619737643e-06,5.72653415240842e-06
"AT2G20815",1.26629219807182,2.42492244467101,1.24177174864397e-06,5.75553962925306e-06
"AT3G62420",1.01245835611352,6.72677950066915,1.27600572571799e-06,5.9126446071369e-06
"AT1G19740",-1.01992849244324,6.10137324162078,1.27731847845928e-06,5.91715923659344e-06
"AT2G46330",-1.01427154443974,6.54820842380461,1.2816155096074e-06,5.93549243826917e-06
"AT5G63500",-1.37093032146997,1.93719830736645,1.28951508283128e-06,5.97049581386106e-06
"AT5G60970",-1.17952221200601,2.96141396128809,1.29411736271383e-06,5.99021812346462e-06
"AT4G04330",-1.02267418745511,5.88368205816885,1.29580360965079e-06,5.996435814591e-06
"AT1G27130",1.01751141703764,6.2074868495207,1.29630089500241e-06,5.99714965528635e-06
"AT2G41630",1.02452540829587,5.74872697950128,1.29741224294923e-06,6.00070323901622e-06
"AT3G10185",-1.48796074217066,1.47555972270953,1.30771886648129e-06,6.0467730607491e-06
"AT1G72510",1.00998129244178,6.89118966008811,1.30808469382825e-06,6.0468653363827e-06
"AT1G11390",1.05389182955288,4.68425753411217,1.32203343881566e-06,6.10973053418296e-06
"AT2G22170",1.05971464770541,4.5820364646997,1.32368864794643e-06,6.11576338056221e-06
"AT1G72416",1.0604530334339,4.51197430788988,1.32461161042386e-06,6.11801687867908e-06
"AT4G17340",1.02833222019195,5.50655931485487,1.32487627424807e-06,6.11801687867908e-06
"AT5G55250",-2.73199921043591,-0.48871831507164,1.33120745835087e-06,6.14400739027145e-06
"AT5G35732",-2.73140209317732,-0.489852499766121,1.33120745835087e-06,6.14400739027145e-06
"AT1G76670",1.01142340039408,6.64080038446774,1.33285650555463e-06,6.14948128322767e-06
"AT2G46535",-1.27465640769992,2.30643262282896,1.3330969549524e-06,6.14948128322767e-06
"AT5G38865",-1.15642350602134,3.20803556728558,1.33813642458804e-06,6.17109973913814e-06
"AT2G34630",1.0380750741952,5.16358259738782,1.36182878458426e-06,6.2787058652127e-06
"AT4G19160",-1.01584740598817,6.16895099854215,1.37469722199437e-06,6.33636475932706e-06
"AT5G50450",-1.09574838129929,3.85533625950321,1.37774698893347e-06,6.34727816421956e-06
"AT5G06710",1.19268200983153,2.85078087945716,1.37779103318728e-06,6.34727816421956e-06
"AT5G60580",-1.18759171787098,2.87969608243235,1.38459234713346e-06,6.3769304544084e-06
"AT1G60710",1.00690019696636,6.94145924085808,1.39344999201464e-06,6.41603534642927e-06
"AT4G39350",1.0036948253084,7.38393679805641,1.39987859765002e-06,6.44393826295821e-06
"AT5G42030",-1.02383257942176,5.61091892291087,1.41578274637387e-06,6.51543294415749e-06
"AT3G48600",-1.85331555123798,0.583307889756641,1.41751252603767e-06,6.52167670860962e-06
"AT1G59980",-1.23814276507252,2.52449368487287,1.42056807659769e-06,6.53401517578462e-06
"AT4G35560",1.05143828313851,4.66195680534221,1.43153177421393e-06,6.58271173292534e-06
"AT3G16030",1.10824382469731,3.64067940207506,1.44550111829993e-06,6.64520011865306e-06
"AT4G36050",-1.21215654028942,2.66276690275529,1.4600681904298e-06,6.71040277951738e-06
"AT3G26210",-1.36722931562493,1.89621395014005,1.46233312003389e-06,6.71904597570368e-06
"AT3G22420",-1.06758522405864,4.3096132779347,1.46509781418591e-06,6.72998031671367e-06
"AT1G58210",-1.26609115497408,2.31433508392786,1.49977270944699e-06,6.88564240526831e-06
"AT2G43900",-1.0641407962528,4.36628346165949,1.50697531584552e-06,6.91689405275064e-06
"AT3G23805",-1.13945190471192,3.28646888637403,1.5314344323339e-06,7.02731448306917e-06
"AT3G43240",1.02612663833024,5.32095650798512,1.53436367340547e-06,7.03890844978952e-06
"AT2G39705",-1.63119161211044,1.01084926960407,1.53992363558833e-06,7.06256162670271e-06
"AT1G69760",1.03971537432407,4.89410125468777,1.54363295015973e-06,7.07771698600645e-06
"AT2G36970",-1.61490823265571,1.03938850628259,1.59193088197238e-06,7.29534144417384e-06
"AT5G26790",-1.61490823265571,1.03938850628259,1.59193088197238e-06,7.29534144417384e-06
"AT4G13330",1.30429696293888,2.12289452227905,1.59752489021454e-06,7.3190586099635e-06
"AT5G03680",-2.30058953214317,-0.0286317693701522,1.59907282478365e-06,7.32423112279083e-06
"AT1G72770",1.02649836740985,5.22399799240093,1.60653886857303e-06,7.35650053411792e-06
"AT3G03740",1.03419908688534,4.99904609864222,1.62349628230435e-06,7.43220358825005e-06
"AT1G17250",2.42081124681748,-0.161706074010446,1.62683382632636e-06,7.44358434589473e-06
"AT2G45210",2.28497513759849,-0.140233671601305,1.62683382632636e-06,7.44358434589473e-06
"AT1G14970",-1.18552709786763,2.86016328654369,1.62918055960532e-06,7.45237146090526e-06
"AT5G05270",1.15641358284032,3.08577742339891,1.63819831501136e-06,7.49166129776185e-06
"AT1G23880",-1.35587383416847,1.84875136563458,1.65251350680977e-06,7.55317480772684e-06
"AT2G45750",1.35098962344651,1.85354188620483,1.65251350680977e-06,7.55317480772684e-06
"AT3G28920",-1.01651252157594,5.62703218969558,1.66433062398411e-06,7.60519924179672e-06
"AT1G14345",-1.00074493868507,6.78821294254112,1.66743657300509e-06,7.61740099447297e-06
"AT2G17720",1.03176910585653,5.07123717894763,1.67074385466015e-06,7.62852306373033e-06
"AT5G57940",1.01204573104232,5.83826369104038,1.67252421552319e-06,7.63465818798743e-06
"AT1G10050",1.05122212606712,4.50061032892914,1.67448376843175e-06,7.64160786308857e-06
"AT1G61350",-1.04230592470179,4.76935365496069,1.68682539074942e-06,7.69592074803552e-06
"AT1G53570",1.00669086453455,6.15284736843214,1.69753266552567e-06,7.74118319328664e-06
"AT1G17090",-1.42727083409409,1.59011128620019,1.69763177733003e-06,7.74118319328664e-06
"AT4G30690",-1.02175054535113,5.34166577720346,1.69964538457876e-06,7.74834426560375e-06
"AT1G09180",1.938726948568,0.339084164452432,1.70338322470513e-06,7.7633599889259e-06
"AT3G18485",2.03084324842883,0.173094538478797,1.70959886085791e-06,7.78762816164119e-06
"AT1G16860",1.01064958897907,5.85742112918583,1.71480667960743e-06,7.80931627496135e-06
"AT5G63460",1.07291545750467,4.08109109782198,1.73330586518437e-06,7.88945234080147e-06
"AT4G18220",-1.14387594815256,3.15644079775279,1.75386920954663e-06,7.98097225156266e-06
"AT5G02150",-1.14938095684457,3.12338323768432,1.75702753075203e-06,7.99326367945295e-06
"AT1G23140",1.47666830824615,1.37722560927674,1.76099726941469e-06,8.00923914182545e-06
"AT3G46900",-1.2058508852724,2.70287949302267,1.76261203788524e-06,8.0144983766834e-06
"AT1G13560",1.00081707711763,6.4578107987473,1.78581549843286e-06,8.11789192904359e-06
"AT1G03590",1.0496432430208,4.48955645778987,1.8312473363301e-06,8.32225037199353e-06
"AT1G66820",-1.05125397475603,4.47286209235547,1.83762645380611e-06,8.34907050205101e-06
"AT1G16480",1.27429446665496,2.2322050967014,1.85971552908868e-06,8.44723476099178e-06
"AT1G38131",-1.04171148943319,4.65456051462329,1.86301923637712e-06,8.46004293755356e-06
"AT3G51930",1.63895551687533,0.965149989956754,1.86891274723777e-06,8.48460180731186e-06
"AT5G10560",-1.00640923079556,5.88769579520713,1.88675623400534e-06,8.56338505688354e-06
"AT3G56480",-1.01447823315834,5.45082676336537,1.89607802359018e-06,8.6034601833447e-06
"AT5G62630",-1.04336292937644,4.58120084467559,1.89676104839784e-06,8.60432626080422e-06
"AT5G06300",1.34934072592272,1.83311214622582,1.90182619681053e-06,8.62102848262991e-06
"AT1G63180",-1.16075855677016,3.01469798389962,1.90190837582135e-06,8.62102848262991e-06
"AT1G19440",1.01360578229164,5.46074611187414,1.90192225919485e-06,8.62102848262991e-06
"AT1G72310",-1.16171516935787,2.99088314404115,1.90508302921598e-06,8.63311731461456e-06
"AT5G40150",-1.15932921206794,2.9632365591565,1.9091386887536e-06,8.64925413202362e-06
"AT1G73750",-1.21101999752616,2.59704665916459,1.92740036381753e-06,8.72972553383984e-06
"AT3G11720",-1.11979938998439,3.41134292010976,1.93492666247625e-06,8.7615443771231e-06
"AT1G29280",2.21620116587285,-0.0761423922694011,1.94744117068545e-06,8.81592801322987e-06
"AT5G61340",-1.33999106342669,1.95258652736418,1.98350111215145e-06,8.97219920924808e-06
"AT3G05630",1.50546935306154,1.28264530236032,1.98798532339177e-06,8.99015711558675e-06
"AT3G61415",-1.13311305555144,3.19206638175593,2.00121180469568e-06,9.04763019950725e-06
"AT1G18570",1.06491527474316,4.09784266125716,2.01021965159345e-06,9.08600573133617e-06
"AT1G44770",-1.09142293949464,3.69817853299461,2.03455599351362e-06,9.19362688927337e-06
"AT1G15415",2.79605152726806,-0.540834566186195,2.04766922310698e-06,9.24810153127854e-06
"AT4G21120",2.79605152726806,-0.540834566186195,2.04766922310698e-06,9.24810153127854e-06
"AT1G29500",-1.50757977478368,1.34442010532758,2.09224477834973e-06,9.44454310867245e-06
"AT4G20970",1.47717519905168,1.349603507338,2.09224477834973e-06,9.44454310867245e-06
"AT4G09510",1.04946856663252,4.30636486696943,2.10740867242502e-06,9.51053841507658e-06
"AT5G37670",-2.18104979756577,0.10346447687549,2.11206798554017e-06,9.52910570095452e-06
"AT2G39740",-1.07454907493984,3.90187193456194,2.11660412257209e-06,9.54710781086892e-06
"AT1G72160",-1.00551814273414,5.63147214398093,2.13732458811357e-06,9.63808247974968e-06
"AT3G57930",1.02686985565158,4.8503940634109,2.14162318015953e-06,9.6549762915753e-06
"AT1G03470",-1.37621464576187,1.73810730782658,2.14275251190008e-06,9.6575772532996e-06
"AT5G54730",1.03013402100715,4.73072222325294,2.17836526752349e-06,9.81555669384359e-06
"AT1G75170",1.14385109918923,3.06975362495491,2.18707449352536e-06,9.85095647548726e-06
"AT5G27280",-1.00775579504607,5.46797679120901,2.19125572761098e-06,9.86601181710606e-06
"AT2G24240",1.36366317653879,1.80483473510901,2.19367623396628e-06,9.87182537926192e-06
"AT4G01915",-1.08285673539023,3.74313846614725,2.2119635113491e-06,9.94899873139089e-06
"AT4G05150",-1.00033262416934,5.83284930021651,2.21487595645858e-06,9.95953609741908e-06
"AT2G25270",-1.11693115556878,3.30371787207512,2.22787309390789e-06,1.00154037800956e-05
"AT2G26570",-1.0002090879853,5.81708674931193,2.23469865351618e-06,1.00435055422682e-05
"AT4G23980",-1.05105043219075,4.22403552426278,2.2356041822751e-06,1.00449930400194e-05
"AT1G77020",-1.09949308127409,3.50885421394823,2.24475775047051e-06,1.00835302547472e-05
"AT3G62690",1.15649150039961,2.90521656875446,2.24642446599195e-06,1.00884251063286e-05
"AT1G60790",1.03027194667071,4.69627817880438,2.26074300954555e-06,1.01475147717291e-05
"AT4G11320",1.12438677533103,3.21485069767705,2.27524053200632e-06,1.02099666891854e-05
"AT1G27050",-1.17592483091556,2.79842341718922,2.28096221916246e-06,1.02330157756267e-05
"AT3G57630",1.00152190534915,5.66170313422264,2.28727055852331e-06,1.02586842418325e-05
"AT1G21790",1.12529287761815,3.16955700827886,2.29848621545449e-06,1.03063438073329e-05
"AT2G31020",2.55804798964242,-0.351605974484252,2.31641958484041e-06,1.03840932312217e-05
"AT2G39890",-1.0826213530891,3.69391512217994,2.35555949952769e-06,1.0554138065157e-05
"AT5G57050",1.0484029837777,4.2634374356485,2.36065957038726e-06,1.05742790850834e-05
"AT1G58340",2.00720168070953,0.155081093463687,2.37221581024267e-06,1.06233219801415e-05
"AT5G46570",-1.04705935768463,4.31222675708818,2.39407565598581e-06,1.07157257280082e-05
"AT2G40950",1.02079320911153,4.90861095650095,2.39642735868948e-06,1.07235064018347e-05
"AT4G00238",-1.14984143078557,2.94100519196991,2.41344026151026e-06,1.07941100260895e-05
"AT1G76440",1.16285138506535,2.87992486136294,2.44399095673843e-06,1.09260659273303e-05
"AT5G54930",1.06423009242129,3.97078220370412,2.44419400799571e-06,1.09260659273303e-05
"AT2G13800",1.04912233587868,4.15842164634099,2.45629843128521e-06,1.09773684749896e-05
"AT5G06440",-1.01851839851768,4.93406835010645,2.4753591768863e-06,1.10597251442635e-05
"AT1G34630",-1.13221114852863,3.09663574700606,2.50362605733254e-06,1.11831615637059e-05
"AT4G22560",-1.94701031520603,0.36675530210577,2.50799765229319e-06,1.11998270638676e-05
"AT3G58100",-1.35512906751857,1.76605012838102,2.52526335014219e-06,1.12740498341512e-05
"AT1G30810",1.00333277488022,5.35710567474637,2.52984260381687e-06,1.12887284947755e-05
"AT1G77480",-1.06250291078885,3.97530346502172,2.53862235995647e-06,1.13250152383565e-05
"AT3G53800",-1.01241801522732,5.09262083133853,2.55316582439304e-06,1.13840852098606e-05
"AT1G23150",1.4487237683892,1.38458871754499,2.59276454413217e-06,1.15577007968033e-05
"AT1G23000",-1.79508772702995,0.589350491835518,2.6002587830172e-06,1.1588153021537e-05
"AT3G10660",1.21244747294321,2.45416878707339,2.61221663270366e-06,1.1638476908654e-05
"AT1G13880",1.01435547723161,4.95348675335306,2.61597197265599e-06,1.16522389803681e-05
"AT5G09420",1.21965509090786,2.3882898169718,2.62839561608545e-06,1.17045951492669e-05
"AT4G15765",1.28783427482977,2.03340948946963,2.63716094310153e-06,1.1740441665189e-05
"AT1G26620",-1.15716784383356,2.84973373304917,2.66492483536532e-06,1.1855185978802e-05
"AT2G31380",1.43489940595073,1.45402168442287,2.6767513420008e-06,1.19017405168362e-05
"AT1G49720",-1.07619987841669,3.69383896248131,2.72168639406154e-06,1.20957279979391e-05
"AT1G75300",1.7549181985237,0.635486144197299,2.7353753649785e-06,1.21531302429273e-05
"AT4G13820",2.18878378269184,-0.0974538767565603,2.80339504356252e-06,1.24490108068589e-05
"AT1G68670",1.0114159844426,4.95878723027996,2.83859894989388e-06,1.25989401982723e-05
"AT2G35470",-1.08438770192044,3.58937109868521,2.84129618349272e-06,1.26077109583764e-05
"AT3G60540",1.62353035357242,0.913145615376724,2.87327291174039e-06,1.27463664846377e-05
"AT1G49850",-1.15464977385278,2.83926270352843,2.89883903874746e-06,1.28500007389508e-05
"AT1G29240",-1.09807778465842,3.39712159984752,2.91399438183458e-06,1.29106345102924e-05
"AT1G12780",-1.01331519133352,4.90416752214787,2.92078074900305e-06,1.2930871064781e-05
